Unnamed: 0,url,title,text,longtitude,latitude,incident_type,sub_category,Date,Latitude,Longitude,Incident_type,Incident_sub_type,GPE,LOC
,https://www.pravda.com.ua/eng/news/2023/03/29/7395594/, Washington indicts Russian spy posing himself as Brazilian citizen ,"The case of a GRU spy, a Russian native of Kaliningrad, who studied in the United States as an alleged Brazilian citizen and almost got a job at the International Criminal Court, but was eventually exposed and ended up in prison, is on trial in Washington [GRU is the Main Directorate of Intelligence of the General Staff of the Armed Forces – ed.].Source: The Washington Post, citing anonymous US, European, and Brazilian officials, as well as materials from court proceedings in Brazil and an indictment in the USAAt the end of last week, the US Ministry of Justice sent the indictment against Victor Muller Ferreira to the Federal Court. According to officials and court records, his real name is Sergey Cherkasov, and he had spent nearly a decade building the fictitious Ferreira persona. He was exposed last year.The charges brought before the court resulted from years of work by the FBI. Among other things, the investigators got access to the materials collected by the Brazilian authorities and also received permission to meet with Cherkasov-Ferreira, who is currently in custody in São Paulo.In 2018, ""Ferreira"" was admitted to Johns Hopkins University to study international relations.According to the FBI, in recent years, thanks to his contacts in Washington, Cherkasov became a useful person for Russian intelligence and passed his supervisors in the GRU information that could be of interest to them – among other things, how top officials in the Biden administration reacted to Russia's build-up of troops near the borders of Ukraine before the full-scale war.After he graduated, ""Ferreira"" came close to achieving a more consequential penetration, when he was offered a position at the International Criminal Court in The Hague. He was due to start a six-month internship there last year — just as the court began investigating Russian war crimes in Ukraine. We have launched English Twitter! Follow us! However, the plans did not come true. Dutch authorities turned him away acting on information relayed by the FBI. Officials in the Netherlands put him on a plane back to Brazil, where he was arrested upon landing and is now serving a 15-year prison sentence for document fraud related to his fake identity.Authorities have mined Cherkasov's computer and other devices and found a trove of evidence, according to court records and security officials, including emails to his Russian handlers, details about ""dead drops"" where messages could be left, records of illicit money transfers, and an error-strewn personal history that he appears to have composed while trying to memorise details of his fictitious life. Among other things, he prepared an explanation for his unusual appearance and accent by claiming that his ancestors were German, and he himself spent a lot of time abroad.The GRU appears to have exploited vulnerabilities in Brazil's immigration and record-keeping system, while also relying on inside help. A notary who signed off on many of Cherkasov’s fraudulent submissions received expensive gifts from him.Russia has denied that Cherkasov is a spy and requested his extradition from Brazil by presenting what U.S. officials regard as yet another fictional identity, claiming that he is neither a student nor a secret agent but a wanted heroin trafficker who fled Russia to avoid prison.Cherkasov's accounts of his life have also shifted dramatically. After initially insisting that he was Ferreira and that Dutch authorities were mistaken, he admitted his Russian identity in hopes that doing so would help him secure a reduced sentence.In the US, Cherkasov is accused of agent activity for the benefit of a foreign state, as well as fraud related to bank accounts and visas.It is not clear whether the United States will also seek Cherkasov's extradition, but U.S. officials said one of the considerations behind the indictment was that it might help preempt Russia's attempt to secure the return of its spy.This is at least the second case of exposure of Russian agents who worked under the guise of Brazilian citizens. For example, an employee of the GRU was detained in Norway last autumn; he pretended to be a Brazilian professor and got a job at the Arctic University of Tromsø.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-03-29,arrest, ,security, ,,
,https://www.pravda.com.ua/eng/news/2023/03/28/7395444/,Border Guard Service uncovers traitor who worked for FSB,"A border guard inspector has been arrested in Chernihiv Oblast in Ukraine. The suspect had been collecting information about the guarding and defence of the Northern part of the Ukrainian border for the Russian secret services.Source: Security Service of Ukraine (SSU); State Border Guard Service of Ukraine; Prosecutor’s Office of Chernihiv OblastDetails: The SSU says the inspector, who was part of the Chernihiv Border Guard unit, was recruited by an FSB personnel officer before Russia’s full-scale invasion of Ukraine.After the invasion began on 24 February 2022, the Russians ""activated"" their accomplice to carry out reconnaissance and sabotage activities against Ukraine in wartime conditions, the SSU says.Russia was primarily interested in combat orders and the engineering and technical equipment of the Ukrainian State Border Guard Service in Chernihiv Oblast. This was the classified information that the Russian agent had to find, photograph and then hand over to his FSB handler via the Telegram messaging app.The occupiers needed this intelligence information to prepare and carry out a series of sabotage operations in the border region in the north of Ukraine.Quote: ""Nevertheless, the SSU members were proactive – they uncovered the traitor in time and detained him when he attempted to pass on the restricted information to the aggressor.We have launched English Twitter! Follow us! Based on the evidence gathered, the SSU investigators served the detainee with a notice of suspicion under Art. 111.2 of the Criminal Code of Ukraine (treason committed under martial law).""Details: In the course of the search, mobile phones belonging to the suspect were found and seized. The phones contained information which the suspect was supposed to hand over to the Russians.The court has now ordered that the detainee must remain in custody without being granted bail.The suspect was uncovered and arrested by members of the SSU in Chernihiv Oblast in cooperation with the Chief Directorate of Internal Security, the central administration of the State Border Guard Service of Ukraine.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-03-28,arrest, ,security, ,,
,https://www.pravda.com.ua/eng/news/2023/03/23/7394730/,"Around 2,000 civilians remain in Avdiivka, while Russians attempt to storm it","Despite constant shelling by the occupiers, almost 2,000 people remain in Avdiivka and refuse to leave. The civilian population practically lives in basements.Source: Brigadier General Oleksandr Tarnavskyi, Commander of Tavria, the operational-strategic group of troops, on Telegram; Colonel Oleksii Dmytrashkivskyi, Head of the joint press centre of the Defence Forces of the Tavria front on air during the national joint 24/7 newscastQuote from Tarnavskyi: ""The enemy is attempting assault actions in the areas of Avdiivka and Marinka.In Avdiivka, the Russians are shelling residential buildings and want to push through our defences in order to surround the city.The defence forces hold the front and give a decent fight back. The enemy’s attempts to attack are hampered. Our soldiers inflict significant losses on the occupiers.About 2,000 people remain in the city and refuse to leave. People live in basements.""Details: The general reported that the occupiers are targeting shops, aid centres, and utility companies.We have launched English Twitter! Follow us! Avdiivka has been without electricity, water and heat for almost a year.According to Tarnavskyi, the last day the city had electricity was 14 May, 2022.Dmytroshkivskyi added that occupiers are constantly shelling the city: ""We did not see a single house that was not damaged by enemy shells"".In addition, invaders try to bypass Avdiivka and attack the city.On 22 March alone, 26 attacks were recorded, but the Russians were repelled and suffered serious losses.Quote from Dmytrashkivskyi: ""More than 100 personnel of the enemy army were killed and more than 240 were wounded. We also have information that our defence forces destroyed two tanks, two armoured personnel carriers, four infantry fighting vehicles, two electronic warfare complexes Zhitel and Borysoglebsk, self-propelled guns and one multiple-launch missile system.""Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-03-23,indirect_fire, ,land, ,,
,https://www.pravda.com.ua/eng/news/2023/04/9/7397073/,Ukrainian defenders repel over 50 Russian attacks – General Staff report,"The Ukrainian Armed Forces repelled more than 50 Russian attacks on 8 April.Source: General Staff of the Armed Forces of Ukraine on Facebook, information as of 06:00 on 9 AprilDetails: Over the last day, Russian forces delivered 4 missile attacks and 40 air strikes, and carried out over 58 attacks using multiple-launch rocket systems (MLRS), firing on Ukrainian troops’ positions and civilian infrastructure facilities in populated areas.The possibility of missile and air strikes remains high throughout Ukraine, as the Russians continue to use terror tactics.The occupiers continue to focus their main efforts on conducting offensive actions on the Lyman, Bakhmut, Avdiivka and Marinka fronts. Over the past day, thanks to the courage of every Ukrainian soldier, more than 50 invader attacks in these areas were repelled.Over the past day, the Russians fired on the settlements of Hremiach in Chernihiv Oblast, Seredyna-Buda, Baranivka, Bezsalivka, Volfyne, Turia and Vysoke in Sumy Oblast, and Veterynarne, Hraniv, Vilkhivka, Ternova, Starytsia, Vovchansk, Karaichne and Chuhunivka in Kharkiv Oblast.On the Kupiansk front, the settlements of Kolodiazne, Krasne Pershe, Novomlynsk, Dvorichna, Zapadne, Krokhmalne, Kindrashivka, Pishchane and Berestove in Kharkiv Oblast came under Russian fire.We have launched English Twitter! Follow us! On the Lyman front, Russian forces conducted unsuccessful offensive operations to the south of Kuzmyne and Verkhnokamianske. The settlements of Cherneshchyna in Kharkiv Oblast, Makiivka, Nevske, Dibrova and Bilohorivka in Luhansk Oblast, and Kolodiazi, Yampolivka, Torske, Siversk and Spirne in Donetsk Oblast came under Russian artillery fire.On the Bakhmut front, Russian forces are continuing their offensive operations, trying to capture the city of Bakhmut, where fierce battles are being fought. Over the past day, the Russians conducted unsuccessful offensive operations in the area to the east of Bohdanivka. Ukrainian Armed Forces repelled about 10 Russian attacks in this area. More than 15 settlements located along the contact line came under Russian fire, including Vasiukivka, Minkivka, Zaliznianske, Orikhovo-Vasylivka, Markove, Hryhorivka, Bakhmut, Khromove, Chasiv Yar, Ivanivske, Stupochky, Bila Hora, Novodmytrivka and Druzhba in Donetsk Oblast.On the Avdiivka and Marinka fronts, Russian forces conducted unsuccessful offensive operations in the vicinity of Novokalynove, Sieverne, Pervomaiske and Marinka (Donetsk Oblast). The fiercest fighting in this sector is taking place in Marinka, where over 15 Russian attacks were repelled. The settlements of Novokalynove, Kamianka, Stepove, Orlivka, Lastochkyne, Avdiivka, Sieverne, Netailove, Karlivka, Krasnohorivka, Marinka, Pobieda and Paraskoviivka (Donetsk Oblast) came under invaders’ fire.On the Shakhtarsk front, Russian forces did not conduct any offensive operations during the day. The invaders fired on Novomykhailivka, Shakhtarske, Novoukrainka, Velyka Novosilka, Vuhledar, Prechystivka, Zolota Nyva and Novomaiorske in Donetsk Oblast.On the Zaporizhzhia and Kherson fronts, Russian forces continue to build up defence lines and positions in terms of fortifications. More than 40 settlements came under Russian fire, including Vremivka and Novopil in Donetsk Oblast, Novosilka, Olhivske, Malynivka, Chervone, Huliaipole, Charivne, Mala Tokmachka, Novodanylivka, Stepove and Kamianske in Zaporizhzhia Oblast, and  Dudchany, Kachkarivka, Beryslav, Kozatske, Mykolaivka, Ivanivka, Mykilske, Komyshany, Bilozerka, Dniprovske and Kherson in Kherson Oblast. Over the past day, the Ukrainian Air Force carried out 12 strikes on clusters of Russian personnel and military equipment. In addition, Ukrainian defenders destroyed two Supercam UAVs, six Orlan and six Zala drones.Ukraine’s Rocket Forces and Artillery struck two clusters of Russian manpower, weapons and equipment, one ammunition storage point and five electronic warfare stations.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-04-09,indirect_fire, ,land, ,,
,https://www.pravda.com.ua/eng/news/2023/03/27/7395185/,Explosions rock occupied Melitopol,"Several explosions rocked the temporarily occupied city of Melitopol, Zaporizhzhia Oblast, on the morning of 27 March.Source: Ivan Fedorov, legal Mayor of Melitopol, on Telegram; RIA-Melitopol Telegram-channel; Vladimir Rogov, a collaborator and the so-called ""Member of the Main Council of Administration of Zaporizhzhia Oblast"", on TelegramQuote from Fedorov: ""The occupiers have ‘nothing going on in Melitopol’. There have been several explosions in the city. [Usually, the occupiers say that ‘nothing is going on’ if their facilities or soldiers are attacked by Ukraine – ed.]We are finding out what the enemy has on fire this time. We are waiting for good news from the Ukrainian Armed Forces.""Details: RIA-Melitopol also reported powerful explosions in the city. Later, Fedorov posted a photo of smoke in the neighbourhood near the Joker cafe and Russian barracks.Photo: Ivan Fedorov on Telegram He added that a building seized by the Russians, which housed enemy security forces, has been damaged.We have launched English Twitter! Follow us! Photo: Ivan Fedorov on Telegram The occupiers also reported there were strikes in Melitopol. Collaborator Rogov has posted a video of one of the explosions. Вранці 27 березня у тимчасово окупованому Мелітополі Запорізької області пролунали декілька вибухів. Відео з Telegram колаборанта Рогова pic.twitter.com/Rn4ExIXo0Q— Українська правда ✌️ (@ukrpravda_news) March 27, 2023The occupation administration of the city stated that a building near a college on the 50th Anniversary of Victory Avenue was partially destroyed as a result of ""artillery shelling"". It is reported that several buildings have been damaged and four people have been injured. ",,,,,2023-03-27,indirect_fire, ,land, ,,
,https://www.pravda.com.ua/eng/news/2023/03/23/7394675/,"Air-raid warning issued throughout Ukraine for 2 hours, MiG took off in Belarus","An air-raid warning was issued throughout Ukraine on the morning of 23 March as a Russian MiG-31K Russian MiG-31K jet capable of carrying Kinzhal hypersonic missiles took off in Belarus. The danger lasted for almost 2 hours.Source: alerts.in.ua; Belaruski Hajun, an independent Belarusian military monitoring media outlet, on TelegramDetails: The warning was issued in Kyiv and Poltava Oblasts at 09:07. A few minutes later, it spread to the entire territory of the country. The sound of sirens signifies the threat of missile and air strikes. It is essential to go to a shelter at the time the sirens sound.Belaruski Hajun monitoring project reported that an escort fighter took off from Baranavichy airfield in Belarus at 09:00, and a MiG-31K belonging to the Russian Aerospace Forces, capable of carrying Kinzhal missiles, took off from Machulishchy airfield at 09:02.Updated: At 11:05 (Kyiv time), the all-clear was given. The danger lasted almost 2 hours. Belaruski Hajun reported that MiG-31K landed in Belarus.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-03-23,raid, ,security, ,,
,https://www.pravda.com.ua/eng/news/2023/04/21/7398839/,Israel to test improved air-raid early warning system in Kyiv,"In May, Israel plans to test a system designed specifically for Ukraine to notify of missile attacks. The tests will be run in Kyiv.Source: Walla outlet with reference to Israeli and Ukrainian officials, referenced by Suspilne (Ukraine's public broadcaster)Details: The military command plans to test the civilian alert system Israel is developing for Ukraine in Kyiv next month, with the aim of launching the system as early as this summer.If this test is successful, the system will work in several more cities of Ukraine, each of which has more than a million inhabitants.The system will be connected to the Ukrainian radar system, which will allow for a faster and more accurate sending of warning signals to mobile phones of citizens and turning on sound signals only in the areas where there is an actual missile strike danger.This way, people who find themselves in danger will have more time to get to a safe zone, and people who are in other areas will be able to carry on their lives without being interrupted, Walla writes.Senior Israeli and Ukrainian officials said Israeli home front officials and their Ukrainian counterparts have met several times in Poland in recent months to discuss details of the project and changes that need to be made to the software to adapt it to Ukrainian conditions.We have launched English Twitter! Follow us! It is noted that the difference in size between Ukraine and Israel and the variety of missiles that Russia launches in cities in Ukraine require adjustment of the incumbent warning system.Earlier: In February 2023, Israeli Foreign Minister Eli Cohen met with Ukrainian President Volodymyr Zelenskyy in Kyiv and promised to supply Ukraine with a civilian-grade air defence system.Background: On 5 March, 2022, then Israeli Prime Minister Naftali Bennett secretly came to Moscow to meet with Russian President Vladimir Putin. Bennett then spoke with Ukrainian President Volodymyr Zelenskyy. According to media reports, Bennett advised the Ukrainian president to accept Russia's proposals to end the war.In February 2023, Bennett said that at the beginning of the war he met with Putin, allegedly at the request of Zelenskyy, and also that the Russian leader promised him not to kill the president of Ukraine.On 13 March, 2022, Israeli Foreign Minister Yair Lapid called on Russia to stop the military invasion of Ukraine, but this did not have the desired effect.On 24 October, Israeli Defence Minister Benny Gantz, in a telephone conversation with his Ukrainian counterpart  Reznikov, said that Israel would help Ukraine with humanitarian assistance, but would not give it any weapons.On 5 February 2023, Israeli Prime Minister Benjamin Netanyahu stated that he has been considering providing military aid to Ukraine, including Israel's Iron Dome air defence system.Israel approved export licences for the possible sale of anti-drone jamming systems that could help Ukraine counter Iranian-made drones used by Russia during the war, three Israeli and Ukrainian officials said.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-04-21,raid, ,security, ,,
,https://www.pravda.com.ua/eng/news/2023/03/24/7394903/,Aftermath of strike on border of Sumy Oblast: rubble being cleared in Bilopillia,"After a nighttime strike on Bilopillia, Sumy Oblast, which killed two people, search and rescue crews began to clear the rubble.Source: Press service of Sumy Oblast Military Administration; Suspilne NewsQuote: ""At night, the Russians carried out a massive attack with various types of weapons on the territory of Bilopillia, Vorozhba, Richky and Mykolaivka hromadas [an administrative unit designating a town, village or several villages and their adjacent territories – ed.]."" Після нічного удару росіян авіаційними бомбами та дронами-камікадзе по прикордонню Сумщини, в місті Білопілля почали розбирати завалиВідео: Суспільне Новини pic.twitter.com/tKeD3ft6zh— Українська правда ✌️ (@ukrpravda_news) March 24, 2023Details: In particular, the Russians conducted a massive attack on the city of Bilopillia. An air strike occurred; the invaders also deployed a Grad multiple-launch rocket system (with 80 hits recorded) and tubed artillery (20 hits recorded).The attack on Bilopillia killed two people and wounded 9. An administrative building, a school building, and a residential building were destroyed; apartment buildings, private houses and a dormitory were damaged. Background:We have launched English Twitter! Follow us! Sr. Lt. Vadym Lystopad, 37-year-old policeman, and a local school guard were killed in the night attack.Colonel Yurii Ihnat, Ukrainian Air Forces spokesperson, said on air during the national joint 24/7 newscast that during the attack against Ukraine on the night of 23-24 March, Russia deployed guided aerial bombs, a Kh-31 anti-radar missile and Iranian-made kamikaze drones. According to him, this is now an extremely massive threat when guided aircraft bombs can fly a long distance, and the aircraft that launch them are beyond the range of Ukraine's air defence. Thus, more than ten of these guided bombs hit the facilities in Sumy Oblast.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-03-24,arrest, ,security, ,,
,https://www.pravda.com.ua/eng/news/2023/04/14/7397973/,Poland to supply Ukraine with MiG-29 fighters gradually – Duda,"Polish President Andrzej Duda has stated that Poland will supply Ukraine with MiG-29 fighters gradually as it expands its own fleet with FA-50 and later F-35 fighters.Source: Duda at a press conference with Alexander Van der Bellen, the President of AustriaQuote: ""We are currently sending MiG-29 fighters to Ukraine. Probably we will gradually supply what we have left from our resources [to Ukraine - ed.].We will do this as these fighters are replaced by new NATO-standard aircraft that we are buying for the Polish army.""Details: Duda said the new planes are FA-50 fighters that Poland has bought from South Korea, and that the first planes will arrive in Poland as early as summer 2023, as will F-35s from the US.Duda reported that the production of the F-35s for the Armed Forces of Poland has already started, and that Prime Minister Mateusz Morawiecki had discussions about this with the US manufacturer Lockheed Martin when he visited the US a few days ago.He stated that Poland is the third biggest donor of military aid to Ukraine after the US and UK.We have launched English Twitter! Follow us! He added that Warsaw has supplied Kyiv with over 300 RT-91 and T-72 tanks, as well as Leopard 2 tanks, Krab self-propelled artillery systems and Piorun anti-aircraft missile launchers.So far, Poland has sent eight MiG-29 fighters to Ukraine and is preparing to send six more.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-04-14,fixed_wing, ,air, ,,
,https://www.pravda.com.ua/eng/news/2023/03/24/7394838/,Threat of Russian drone attack in Kyiv Oblast,"The Kyiv Oblast Military Administration said there was a danger of a Russian drone attack after air-raid warnings were issued in several Ukrainian oblasts.Source: Kyiv Oblast Military Administration on TelegramQuote: ""There is a threat of an enemy drone attack!Remain in shelters until the all-clear is given. Stay safe and take care of your loved ones.""Details: Air-raid warnings were issued late on the evening of 23 March in six Ukrainian oblasts, including Kyiv Oblast.The Kyiv Oblast Military Administration later reported that there was a threat of a Russian drone attack in Kyiv Oblast.Update: The all-clear was given in the Kyiv oblast at 01:30.We have launched English Twitter! Follow us! Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-03-24,loitering_munition, ,air, ,,
,https://www.pravda.com.ua/eng/news/2023/04/19/7398450/,"Russians strike Sumy Oblast 165 times, killing one woman and injuring two other civilians","Over the course of the past 24 hours, Russian forces have attacked six border hromadas in Sumy Oblast [a hromada is an administrative unit designating a town, village or several villages and their adjacent territories – ed.]. As a result of the strikes, one person was killed and one was injured. Source: Sumy Oblast Military AdministrationThe Richky, Yunakivka, Nova Sloboda, Bilopillia, Esman and Seredyna-Buda hromadas came under Russian fire. A total of 165 strikes from mortars, artillery, and grenade launchers were observed. Sadly, one woman was killed, other people were injured, and considerable destruction was caused. Quote: ""Richky hromada: the Russians deployed artillery to attack the settlement of Richky (there were seven strikes with tubed artillery and five strikes with multiple-launch rocket systems). As a result, one civilian (a woman) was injured, one civilian (a woman) died of her injuries in an ambulance, and a residential building and outbuildings were damaged.Two hours later, the enemy attacked the settlement once more using multiple-launch rocket systems – there were a further five strikes.""Details: In addition, the Yunakivka hromada came under grenade-launcher fire (one round) which injured one civilian (a man).We have launched English Twitter! Follow us! Russian forces fired eight mortar bombs on the Nova Sloboda hromada, damaging a private house. Another 11 mortar bombs were fired on another settlement in the hromada.The occupiers used artillery to strike the Seredyna-Buda hromada 20 times. Four houses were damaged.The Russians deployed mortars to strike the Esman hromada five times. The occupiers pummelled the Bilopillia hromada with 40 strikes from automatic grenade launchers, 8 artillery strikes and 55 mortar strikes.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-04-19,indirect_fire, ,land, ,,
,https://www.pravda.com.ua/eng/news/2023/04/6/7396661/,"Bakhmut, Avdiivka and Marinka at epicentre of combat actions – General Staff report","The General Staff of the Armed Forces has reported that the towns of Bakhmut, Avdiivka and Marinka remain at the epicentre of hostilities.Source: General Staff of the Armed Forces of Ukraine on Facebook, information as of 06:00 on 6 April Quote: ""The enemy continues to focus their main efforts on conducting offensive actions on the Lyman, Bakhmut, Avdiivka and Marinka fronts. More than 60 enemy attacks were repelled over the past day. The hottest spots are still in the areas of Bakhmut, Avdiivka and Marinka.""Details: Over the past day, Russian forces launched 3 missile and 29 air strikes. They also fired 51 times from multiple-launch rocket systems. The Russians attacked the settlements of Turia, Leonivka, Pecheniuhy in Chernihiv Oblast; Seredyna-Buda, Stukalivka, Bezsalivka and Volfyne in Sumy Oblast; and Odnorobivka, Udy, Chervona Zoria, Veterynarne, Kozacha Lopan, Lyptsi, Neskuchne, Ohirtseve, Zybyne and Bochkove in Kharkiv Oblast. On the Kupiansk front, the settlements of Topoli, Fyholivka, Dvorichna, Masiutivka, Kupiansk, Kucherivka, Krokhmalne and Berestove in Kharkiv Oblast, and Novoselivske and Stelmakhivka in Luhansk Oblast came under Russian fire. We have launched English Twitter! Follow us! On the Lyman front, the Russians conducted unsuccessful offensives in the areas of Nevske and Serebrianka Forest. The invaders deployed artillery to fire on Makiivka, Nevske and Bilohorivka in Luhansk Oblast, and Terny, Zarichne, Torske, Spirne and Rozdolivka in Donetsk Oblast.On the Bakhmut front, the Russian occupiers continued their assault on the city of Bakhmut, trying to establish full control over it. In addition, Russian forces tried to conduct offensive operations near the village of Bohdanivka and Ivanivske, but did not succeed. Ukrainian defenders repelled more than 20 Russian attacks over the past day in this area. Russian troops also shelled more than 15 settlements, including Vasiukivka, Minkivka, Orikhovo-Vasylivka, Novomarkove, Hryhorivka, Bakhmut, Ivanivske, Chasiv Yar, Novodmytrivka, Bila Hora, Kleban-Byk, Toretsk and Shumy in Donetsk Oblast.On the Avdiivka and Marinka fronts, Russian forces carried out unsuccessful offensive actions in and around Novokalynove, Avdiivka and Marinka in Donetsk Oblast. The Russians carried out more than 25 unsuccessful attacks near Marinka alone. The invaders also fired on Novokalynove, Berdychi, Lastochkyne, Avdiivka, Netailove, Pervomaiske, Krasnohorivka, Heorhiivka, Marinka and Pobieda.On the Shakhtarsk front, Russian forces did not conduct offensive operations. They actively used UAVs to adjust their artillery fire. The occupiers also attacked Novomykhailivka, Vuhledar, Prechystivka and Velyka Novosilka in Donetsk Oblast.On the Zaporizhzhia and Kherson fronts, the occupiers fortified their defence positions. They fired on over 35 settlements close to the line of contact, including Vremivka and Novopil in Donetsk Oblast, Malynivka, Zaliznychne, Huliaipilske, Mala Tokmachka, Novopavlivka and Kamianske in Zaporizhzhia Oblast; Novooleksandrivka, Havrylivka, Novoberyslav, Kozatske, Mykolaivka, Lvove, Ivanivka, Antonivka, Stepanivka and Chornobaivka in Kherson Oblast.Over the past day, the Ukrainian Air Force delivered 17 strikes on clusters of Russian personnel and equipment. In addition, Ukrainian defenders shotdown a Russian Ka-52 helicopter and two Orlan and Supercam UAVs. Units from Ukraine's Rocket Forces and Artillery hit two command posts, three ammunition storage points, three air defence systems and four electronic warfare stations.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-04-06,indirect_fire, ,land, ,,
,https://www.pravda.com.ua/eng/news/2023/04/7/7396890/,Ukrainian assault forces shootdown Russian Su-25 near Marinka,"Another Russian Su-25 Frogfoot attack aircraft was destroyed by paratroopers on 7 April.Source: Command of Ukraine's Air Assault Forces on FacebookQuote: ""On 7 April, in Donetsk Oblast, an air defence unit of one of the military units of the Ukrainian Airborne Assault Forces shotdown another Russian Su-25 Grach attack aircraft.""Details: It is not specified which weapon was deployed to shootdown the Russian plane. The released video shows the downed plane being on fire and, presumably, the ejection of the pilot taking place.Background: The General Staff of the Armed Forces of Ukraine reported that the Ukrainian Defence Forces have destroyed a Russian Su-25 attack aircraft in the town of Marinka in Donetsk Oblast. Which branch of the Armed Forces was distinguished by its performance has not yet been reported.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!We have launched English Twitter! Follow us! ",,,,,2023-04-07,fixed_wing, ,air, ,,
,https://www.pravda.com.ua/eng/news/2023/04/13/7397745/,Germany wants to make quick decision on transferring Polish MiG-29 jets to Ukraine,"Berlin wants to decide this Thursday whether it will agree to allow Poland to transfer Soviet-made MiG-29 fighterjets from East Germany's stockpile to Ukraine.Source: DPA German news outlet, citing German Defence Minister Boris Pistorius, reported by European PravdaQuote from DPA: ""The German government wants to decide this Thursday whether it will give its approval to Poland for a delivery of Soviet-designed MiG-29 fighterjets to Ukraine, says Defence Minister Boris Pistorius..""Details: The minister has made the statement unofficially during his visit to German soldiers in Mali, the news outlet said.These are MiG-29 fighterjets from the old stockpiles of the German Democratic Republic, which Germany once sold to Poland.Poland requested permission to transfer the aircraft to Ukraine on Thursday.In March, Poland announced the transfer of Soviet-made MiG-29 fighterjets to Ukraine to support the country in its fight against Russian aggression. Some of the jets have already been handed over to Ukraine, but according to the German media outlet, none of them were from the former East German stockpile.We have launched English Twitter! Follow us! In 2002, Germany sold 23 MiG-29 fighterjets to Poland, which the Bundeswehr inherited from the army of the German Democratic RepublicJacek Siewiera, a security adviser to Polish President Andrzej Duda, said in late March that the Polish Air Force still has about a dozen of these aircraft in service. Usually, contracts for the sale of military equipment from Germany mean that the German government must agree to a possible transfer to a third party.Background: Last week, Polish President Andrzej Duda said that his country had already sent eight MiG-29 fighterjets to Ukraine.Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-04-13,fixed_wing, ,air, ,,
,https://www.pravda.com.ua/eng/news/2023/03/30/7395719/,Russian invasion of Ukraine threatens European security – King Charles III,"Britain’s King Charles III has emphasised that the security of Europe and democratic values have been threatened by Russia's invasion of Ukraine.Source: Radio Liberty with reference to France-PresseQuote: ""The scourge of war is back in Europe, the war of aggression against Ukraine has brought unimaginable suffering on so many innocent people,"" he said. ""The security of Europe as well as our democratic values are under threat. But the world did not stand idly by... we can draw courage from our unity.""Details: The British king addressed the German parliament on 30 March.It is not the first time King Charles III has spoken about the war waged by Russia against Ukraine. In February, he visited a military camp in Wiltshire in the southwest of England, where he met with soldiers of the Armed Forces of Ukraine.At the time, King Charles III spoke with Ukrainian soldiers and watched as they mastered British Challenger 2 tanks, AS-90 self-propelled howitzers and various types of artillery that Britain is supplying to the Armed Forces.The training of the Ukrainian military in the UK started in July 2022. In total, British instructors trained almost 10,000 Ukrainian soldiers in six months. Training for another 19,200 Ukrainian soldiers and officers is planned in the UK from January 2023.We have launched English Twitter! Follow us! Journalists fight on their own frontline. Support Ukrainska Pravda or become our patron!",,,,,2023-03-30,arrest, ,security, ,,
