url,title,text,author,source,Date,Latitude,Longitude,Incident_type,Incident_sub_type
https://sputnikglobe.com/20230418/ukrainian-tankers-accidentally-rip-turret-off-leopard-2-during-training--photos-1109628677.html,Ukrainian Tankers Accidentally Rip Turret Off Leopard 2 During Training – Photos,NATO has committed to send over two battalions of the third-generation tank to Ukraine. The Russian military has pledged to meet the advanced Western tanks with specialized tank-hunting units.,,en,4/18/23, , , , 
https://sputnikglobe.com/20230418/moldovan-farmers-demand-government-limit-ukrainian-grain-supplies-or-provide-compensation-1109631427.html,Moldovan Farmers Demand Government Limit Ukrainian Grain Supplies or Provide Compensation,"CHISINAU (Sputnik) - Moldova's Forta Fermierilor farmer association demanded on Tuesday that the country's government either provide compensation to local farmers or restrict grain imports from Ukraine during the new agricultural season, due to the risks Ukraine's massive supplies entail for domestic production.",,en,4/18/23, , , , 
https://www.politico.eu/article/russian-court-dismisses-wall-street-journal-reporters-appeal-gershkovich-espionage-case/?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication,Russian court dismisses Wall Street Journal reporter’s appeal,Evan Gershkovich will remain in Moscow jail.,POLITICO,europeanvoice,4/18/23, , , , 
https://www.politico.eu/article/brazil-president-luiz-inacio-lula-da-silva-ukraine-understand-cause-war/?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication,Ukraine hits out at Brazil’s Lula: Come here to grasp ‘real causes’ of war,"Brazilian president's framing of the conflict is 'not in line with the real state of affairs,' a Ukrainian official says.",Nicolas Camut,europeanvoice,4/18/23, , , , 
https://www.financialmirror.com/2023/04/18/cyprus-vows-to-prosecute-russian-oligarch-enablers/,Cyprus vows to prosecute Russian oligarch ‘enablers’,"Cyprus is committed to prosecuting any Cypriots accused by the US and Britain of enabling Russian oligarchs to bypass sanctions over Ukraine, government spokesperson Constantinos Letymbiotis said Tuesday. Ten Cypriot-born ‘financial fixers&#8217; have been sanctioned by the UK and the US for allegedly helping Russian oligarchs hide their assets following sanctions imposed on Moscow for invading Ukraine. The UK government has accused two Cypriots of allegedly knowingly assisting the billionaire Russian oligarchs Roman Abramovich and Alisher Usmanov in hiding their assets. Cypriot-based...",fm,financialmirror,4/18/23, , , , 
https://globalnews.ca/news/9631736/vladimir-putin-ukraine-visit/,Vladimir Putin makes 2nd Ukraine visit in attempt to rally Russian troops,"Russia’s war in Ukraine has become largely deadlocked amid heavy fighting in the country’s east, particularly around the city of Bakhmut.",,globalmontreal,4/18/23, , , , 
https://uproxx.com/viral/putin-bullshit-gift-god-troops/,Russian Troops Couldn’t Believe Putin’s Alleged ‘Bullsh*t’ Gift To Them On Easter,Getty Image Vladimir Putin thought of the troops on Easter but not in the way that they would have hoped.,Kimberly Ricci,hitfix,4/18/23, , , , 
https://www.independent.co.uk/news/world/americas/evan-gershkovich-russia-wsj-reporter-appeal-b2321866.html,Russian court denies appeal from ‘wrongfully detained’ WSJ journalist Evan Gershkovich,A Russian court is scheduled to hear a defense appeal of Wall Street Journal reporter Evan Gershkovich’s arrest on espionage charges,Via AP news wire,independent,4/18/23, , , , 
https://web4.insidethegames.biz/articles/1136070/russia-invites-syria-mali-forum,Russian NOC invites Syria and Mali to International Forum of Young Olympians,The Russian Olympic Committee (ROC) has sought to advance relationships with National Olympic Com...,Patrick Burke,insidethegames,4/18/23, , , , 
https://web5.insidethegames.biz/articles/1136062/kostyuk-no-more-five-russia-belarus,Kostyuk claims &quot;no more than&quot; five Russian and Belarusian players opposed war,"Ukraine's women's singles tennis number two Marta Kostyuk has claimed that ""no more than"" five pl...",Patrick Burke,insidethegames,4/18/23, , , , 
https://www.insidethegames.biz/articles/1136062/kostyuk-no-more-five-russia-belarus,Kostyuk claims &quot;no more than&quot; five Russian and Belarusian players opposed war,"Ukraine's women's singles tennis number two Marta Kostyuk has claimed that ""no more than"" five pl...",Patrick Burke,insidethegames,4/18/23, , , , 
https://www.insidethegames.biz/articles/1136070/russia-invites-syria-mali-forum,Russian NOC invites Syria and Mali to International Forum of Young Olympians,The Russian Olympic Committee (ROC) has sought to advance relationships with National Olympic Com...,Patrick Burke,insidethegames,4/18/23, , , , 
https://cdn.dmcl.biz/articles/1136062/kostyuk-no-more-five-russia-belarus,Kostyuk claims &quot;no more than&quot; five Russian and Belarusian players opposed war,"Ukraine's women's singles tennis number two Marta Kostyuk has claimed that ""no more than"" five pl...",Patrick Burke,insidethegames,4/18/23, , , , 
https://www.insidethegames.biz/index.php/articles/1136070/russia-invites-syria-mali-forum,Russian NOC invites Syria and Mali to International Forum of Young Olympians,The Russian Olympic Committee (ROC) has sought to advance relationships with National Olympic Com...,Patrick Burke,insidethegames,4/18/23, , , , 
https://web5.insidethegames.biz/articles/1136070/russia-invites-syria-mali-forum,Russian NOC invites Syria and Mali to International Forum of Young Olympians,The Russian Olympic Committee (ROC) has sought to advance relationships with National Olympic Com...,Patrick Burke,insidethegames,4/18/23, , , , 
https://krdo.com/news/2023/04/18/jailed-wall-street-journal-reporter-evan-gershkovich-denied-detention-appeal-in-moscow/,Jailed Wall Street Journal reporter Evan Gershkovich denied detention appeal in Moscow,&#160;&#160;(CNN) -- Jailed Wall Street Journal reporter&#160;Evan Gershkovich&#160;was denied an appeal to change the terms of his detention at a&#160;court hearing in Moscow&#160;on Tuesday. The US citizen was arrested in Russia last month in a sign of the Kremlin's crackdown on foreign media news outlets since it invaded Ukraine last year. Gershkovich is currently beingThe post Jailed Wall Street Journal reporter Evan Gershkovich denied detention appeal in Moscow appeared first on KRDO.,CNN Newssource,krdo,4/18/23, , , , 
https://www.lepoint.fr/monde/ukraine-zelensky-a-avdiivka-point-chaud-du-front-de-l-est-18-04-2023-2516780_24.php#xtor=RSS-286,"Ukraine : Zelensky à Avdiïvka, point chaud du front de l’Est",La visite du president intervient peu apres l'annonce par le Kremlin d'une visite de Vladimir Poutine dans des zones occupees d'Ukraine.,,lepoint,4/18/23, , , , 
https://www.dailymail.co.uk/news/article-11986509/Macron-bidding-team-China-secret-Ukraine-peace-plan.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,Macron is 'bidding to team up with China for secret Ukraine peace plan',"The French president has tasked his foreign policy adviser Emmanuel Bonne to work alongside Wang Yi, China's top diplomat, to establish plans for future negotiations.",,mailonsunday,4/18/23, , , , 
https://www.motherjones.com/politics/2023/04/why-are-we-so-afraid-of-nuclear-power/,Why Are We So Afraid of Nuclear Power?,"The United States is on the brink of its most consequential transformation since the New Deal. Read more about what it takes to decarbonize the economy, and what stands in the way, here. This story was originally published by Undark&#160;and&#160;is reproduced here as part of the&#160;Climate Desk&#160;collaboration. When Russians forces attacked the Zaporizhzhia nuclear power [&#8230;]",Ruqaiyah Zarook,motherjones,4/18/23, , , , 
https://nationalpost.com/pmn/news-pmn/russia-scraps-popular-ww2-processions-this-year-because-of-security-threat-lawmaker,Russia scraps popular WW2 processions this year because of security threat – lawmaker,"Security concerns have prompted Russian authorities this year to cancel traditional nationwide Victory Day processions where people carry portraits of relatives who fought against Nazi Germany in World War Two, a lawmaker said on Tuesday. Since 2012, the &#8220;Immortal Regiment&#8221; processions have become a major feature of national celebrations on May 9, a public holiday [&#8230;]",Reuters,nationalpost,4/18/23, , , , 
https://nationalpost.com/pmn/news-pmn/russias-lavrov-to-talk-ukraine-grain-deal-with-un-chief-next-week-2,Russia’s Lavrov to talk Ukraine grain deal with UN chief next week,"UNITED NATIONS &#8212; Russian Foreign Minister Sergei Lavrov will discuss the Ukraine Black Sea grain export deal with U.N. Secretary-General Antonio Guterres in New York next week, just weeks before the pact could expire unless Russian demands regarding its own exports are met. Lavrov is due to chair two U.N. Security Council meetings as Russia [&#8230;]",Reuters,nationalpost,4/18/23, , , , 
https://nationalpost.com/pmn/news-pmn/disaster-pmn/brazil-police-carry-out-more-raids-as-part-of-jan-8-riots-probe-2,Brazil police carry out more raids as part of Jan. 8 riots probe,"* Ecuador&#8217;s Lasso to dissolve congress if it tries impeachment -FT * Kremlin says Brazil&#8217;s Ukraine plan deserves attention * Paraguay opposition leader plans state &#8216;austerity&#8217; * Interpol-led LatAm arms swoop seizes firearms, $5.7 bln in drugs April 18 (Reuters) &#8211; The latest in Latin American politics today: Brazil police carry out more raids as [&#8230;]",Reuters,nationalpost,4/18/23, , , , 
https://nationalpost.com/pmn/news-pmn/gazprom-says-europe-set-to-struggle-fill-gas-storage-for-next-winter,Gazprom says Europe set to struggle fill gas storage for next winter,"MOSCOW &#8212; It will be very difficult for Europe to refill its gas storage to last year&#8217;s levels after the continent ended the winter heating season with relatively low stockpiles, Russian natural gas giant Gazprom said on Tuesday. The European Union last year invested heavily in liquefied natural gas (LNG) imports and adopted regulation to [&#8230;]",Reuters,nationalpost,4/18/23, , , , 
https://nationalpost.com/pmn/news-pmn/india-russia-to-address-trade-deficit-and-market-access-issues,"India, Russia to address trade deficit and market access issues","NEW DELHI &#8212; India and Russia on Tuesday agreed to address trade deficit and market access issues, the Indian foreign ministry said, as New Delhi seeks to narrow trade imbalance after a more than four-fold rise in imports from Russia since the war in Ukraine. The two nations are discussing a free trade agreement, the [&#8230;]",Reuters,nationalpost,4/18/23, , , , 
https://nationalpost.com/pmn/news-pmn/russias-lavrov-to-talk-ukraine-grain-deal-with-un-chief-next-week,Russia’s Lavrov to talk Ukraine grain deal with UN chief next week,"UNITED NATIONS &#8212; Russian Foreign Minister Sergei Lavrov will discuss the Ukraine Black Sea grain export deal with U.N. Secretary-General Antonio Guterres in New York next week, just weeks before the pact could expire unless Russian demands regarding its own exports are met. Lavrov is due to chair two U.N. Security Council meetings as Russia [&#8230;]",Reuters,nationalpost,4/18/23, , , , 
https://nationalpost.com/pmn/news-pmn/chinas-military-chief-vows-to-bolster-ties-with-russia,China’s military chief vows to bolster ties with Russia,"MOSCOW (AP) &#8212; The Chinese defense chief vowed Tuesday to take military cooperation with Moscow to a new level, a statement that reflects increasingly close Russia-China ties amid the fighting in Ukraine. Chinese Defense Minister Gen. Li Shangfu held talks with his Russian counterpart Sergei Shoigu after attending a meeting Sunday with Russian President Vladimir [&#8230;]",The Associated Press,nationalpost,4/18/23, , , , 
https://nationalpost.com/pmn/news-pmn/poland-proposes-fresh-eu-sanctions-against-russia-over-ukraine-war,Poland proposes fresh EU sanctions against Russia over Ukraine war,"BRUSSELS &#8212; Poland this month presented a proposal for a new set of sanctions against Russia for waging war against Ukraine, according to a document seen by Reuters on Tuesday, including a ban on pipeline oil and diamond imports. The written proposal, which a diplomatic source said was delivered to the EU executive European Commission, [&#8230;]",Reuters,nationalpost,4/18/23, , , , 
https://nationalpost.com/pmn/news-pmn/zelenskiy-meets-troops-and-commanders-in-eastern-ukraine,Zelenskiy meets troops and commanders in eastern Ukraine,"KYIV &#8212; Ukrainian President Volodymyr Zelenskiy visited troops on Tuesday in the small eastern city of Avdiivka and was briefed by commanders on the battlefield situation, his office said. Avdiivka has been one of the main targets of a Russian winter offensive which was intended to reinvigorate Moscow&#8217;s full-scale invasion, launched in February 2022, but [&#8230;]",Reuters,nationalpost,4/18/23, , , , 
https://www.politico.eu/article/russian-court-dismisses-wall-street-journal-reporters-appeal-gershkovich-espionage-case/,Russian court dismisses Wall Street Journal reporter’s appeal,Evan Gershkovich will remain in Moscow jail.,POLITICO,politico,4/18/23, , , , 
https://www.rferl.org/a/makeshift-armor-ukraine-war-invasion-mad-max/32369222.html,The Makeshift Armor Of The Ukraine War,"Both Russian and Ukrainian forces have been photographed using hastily made protection for military hardware, either to counter swiftly evolving weaponry or to make up for equipment shortfalls.",,rferl,4/18/23, , , , 
https://ca.sports.yahoo.com/news/pro-russian-social-media-propagandist-150121695.html?src=rss,Pro-Russian social media propagandist Donbas Devushka unmasked as former US navy sailor,"A leading pro-Russian propagandist has reportedly been unmasked as a US navy veteran and tropical fish seller. Sarah Bils, 37, allegedly used the alter ego “Donbas Devushka” to faithfully broadcast Kremlin propaganda online for months. Ms Bils has been unmasked by the North Atlantic Fella Organisation, which devotes itself to raising funds for Ukraine and fighting disinformation.",Evening Standard,sports,4/18/23, , , , 
https://ca.sports.yahoo.com/news/gazprom-says-europe-set-struggle-125111168.html?src=rss,Gazprom says Europe set to struggle fill gas storage for next winter,"It will be very difficult for Europe to refill its gas storage to last year's levels after the continent ended the winter heating season with relatively low stockpiles, Russian natural gas giant Gazprom said on Tuesday. The European Union last year invested heavily in liquefied natural gas (LNG) imports and adopted regulation to boost storage to fend off any shortage after Russian gas supplies to Europe shrank following Moscow's special military operation in Ukraine. Gazprom said that as of April 16, Europe storage contained 56.6 billion cubic metres (bcm) of gas, down from 58 bcm in the same...",Reuters,sports,4/18/23, , , , 
https://www.techdigest.tv/2023/04/which-warns-of-scam-risk-from-emergency-alerts-test.html?utm_source=rss&utm_medium=rss&utm_campaign=which-warns-of-scam-risk-from-emergency-alerts-test,Which? warns of scam risk from Emergency Alerts Test,"Which? is warning about the risk of scams amid the UK Emergency Alerts test&#160;which will take place at 3pm on Sunday 23 April. &#160; Says Lisa Webb, Which? Scams Expert: [&#8230;]The post Which? warns of scam risk from Emergency Alerts Test appeared first on Tech Digest.Related posts:Delivery scam text links on rise again &#8211; and they&#8217;re more difficult to spot Action Fraud warns of scam Ukraine emails Scam website alert: Expert reveals 7 warning signs",Chris Price,techdigest,4/18/23, , , , 
https://www.scotsman.com/news/world/ukraine-russia-vladimir-putin-visits-occupied-territories-for-second-time-since-march-4108656,Ukraine-Russia: Vladimir Putin visits occupied territories for second time since March,Russian president Vladimir Putin has visited troops in the occupied Ukrainian region of Kherson in his second trip to Russian-held territories since March.,Jane Bradley,thescotsman,4/18/23, , , , 
https://tribuneonlineng.com/evan-gershkovich-us-journalists-appeal-against-pre-trial-detention-rejected/,Evan Gershkovich: US journalist’s appeal against pre-trial detention rejected,"Tribune OnlineEvan Gershkovich: US journalist&#8217;s appeal against pre-trial detention rejectedA Russian court has rejected the appeal of US journalist Evan Gershkovich against his pre-trial detention, according to the BBC. The journalist appeared in the Moscow court for the first time he had been seen in public for weeks on Tuesday He was arrested in the city of Yekaterinburg while working for the Wall Street [&#8230;]Evan Gershkovich: US journalist&#8217;s appeal against pre-trial detention rejectedTribune Online",Tribune Online,tribune,4/18/23, , , , 
https://www.twincities.com/2023/04/18/us-reporter-held-by-russia-on-spying-charges-denied-release/,US reporter held by Russia on spying charges denied release,"A Russian judge has ruled that American journalist Evan Gershkovich must remain behind bars on espionage charges. The case is part of a Kremlin crackdown on dissent and press freedom during the war in Ukraine. Appearing in public for the first time in weeks, the 31-year-old Wall Street Journal reporter stood in a defendant&#8217;s glass cage in Moscow City Court, wearing blue jeans and a navy blue gingham checked shirt. He paced at times and occasionally smiled as he acknowledged the other journalists in the courtroom. Gershkovich is the first U.S. correspondent since the Cold War to be...",Associated Press,twincities,4/18/23, , , , 
https://www.upi.com/Top_News/World-News/2023/04/18/Evan-Gershkovich-pretrial-hearing/8601681818919/,WSJ reporter Evan Gershkovich ordered to remain in Russian jail,"Wall Street Journal journalist Evan Gershkovich appeared in Moscow City Court on Tuesday as his Russian-based attorneys appealed his detention for espionage, where a judge denied him bail.",,upi,4/18/23, , , , 
https://www.upi.com/Top_News/World-News/2023/04/18/Japan-G7-foreign-ministers-communique-Russia-Ukraine-China/6341681823882/,"G7 foreign ministers pledge support for Ukraine, express concerns over China",The G7 foreign ministers said on Tuesday their countries continue to support Ukraine in defending itself against Russia and express concerns about China in a number is issues including access to the South China Sea.,,upi,4/18/23, , , , 
https://www.upi.com/Science_News/2023/04/18/Space-Russia-spacewalk-NASA/8851681833074/,Russian cosmonauts prepare for spacewalk Tuesday night,"Two Russian cosmonauts will make their third attempt at a spacewalk Tuesday night, where they will move a radiator and an experiment module.",,upi,4/18/23, , , , 
https://www.upi.com/Voices/2023/04/18/Russia-show-trials-repression/2931681818172/,"'Stalin-style' show trials, deaths of opposition figures show depth of Russian repression","Longtime Kremlin critic Vladimir Kara-Murza has been found guilty of treason and sentenced to 25 years in prison after what the journalist and activist has dismissed as a 1930s-style ""show trial.""",,upi,4/18/23, , , , 
https://www.upi.com/Top_News/World-News/2023/04/18/sweden-absolut-vodka-suspends-russia-exports/2001681833936/,Swedish backlash on Ukraine war halts Absolut Vodka exports to Russia,"Pernod Ricard, the parent company which owns Absolute Vodka company, announced it will suspend exports to Russia Tuesday. The company created a backlash in Sweden where people expressed anger over the exports.",,upiasia,4/18/23, , , , 
https://www.wgmd.com/russia-sees-historic-population-drop-spurring-demographic-crisis-amid-war-in-ukraine/,Russia sees historic population drop spurring demographic crisis amid war in Ukraine,"Russia is in the midst of a historic population decline as it continues to grapple with low birth rates, high emigration, staggering health statistics and a deadly war in Ukraine. The growing crisis has been described by some as a ""silent war"" against its own human capital.Russian President Vladimir Putin has listed Russia’s declining population as a matter of national security, but his recent war in Ukraine has not only led to hundreds of thousands of additional deaths among fighting-age men but has pushed a mass exodus among Russia's younger populations.Western defense officials have...",FoxNewsFeeds,wgmd,4/18/23, , , , 
https://wtop.com/world/2023/04/russian-court-to-hear-jailed-us-reporters-appeal/,US reporter held by Russia on spying charges to stay in jail,"A Russian judge on Tuesday upheld the detention of jailed American journalist Evan Gershkovich, who was arrested on spying charges as part of a sweeping Kremlin crackdown on dissent and press freedom amid the war in Ukraine. He and the U.S. government vehemently deny the allegations.",Wtopstaff,wtop,4/18/23, , , , 
https://www.marketscreener.com/quote/currency/US-DOLLAR-RUSSIAN-ROUBL-2370597/news/Britain-sanctions-Russian-figures-linked-to-jailing-of-Putin-critic-Kara-Murza-43602000/?utm_medium=RSS&utm_content=20230421,Britain sanctions Russian figures linked to jailing of Putin critic Kara-Murza,(marketscreener.com) Britain on Friday sanctioned a Russian judge and four others linked to the arrest and alleged poisonings of Kremlin critic Vladimir Kara-Murza who was jailed for 25 years this week for treason and other offences.https://www.marketscreener.com/quote/currency/US-DOLLAR-RUSSIAN-ROUBL-2370597/news/Britain-sanctions-Russian-figures-linked-to-jailing-of-Putin-critic-Kara-Murza-43602000/?utm_medium=RSS&utm_content=20230421,none,,2023-04-21, , , , 
https://www.marketscreener.com/news/latest/Russian-official-warns-of-uncontrollable-arms-race-RIA--43604672/?utm_medium=RSS&utm_content=20230421,Russian official warns of 'uncontrollable' arms race - RIA,"(marketscreener.com) A Russian official warned on Friday of an ""uncontrollable"" arms race involving multiple nuclear powers, the state-owned RIA news agency said.https://www.marketscreener.com/news/latest/Russian-official-warns-of-uncontrollable-arms-race-RIA--43604672/?utm_medium=RSS&utm_content=20230421",none,,2023-04-21, , , , 
https://www.marketscreener.com/news/latest/Ukraine-activist-wants-S-Africa-to-ask-Putin-to-attend-BRICS-summit-virtually--43605127/?utm_medium=RSS&utm_content=20230421,Ukraine activist wants S.Africa to ask Putin to attend BRICS summit virtually,(marketscreener.com) Ukrainian activist Oleksandra Romantsova this week suggested to South African officials that it would be better for Russian President Vladimir Putin to dial in to this year's BRICS summit in South Africa rather than attend in person.https://www.marketscreener.com/news/latest/Ukraine-activist-wants-S-Africa-to-ask-Putin-to-attend-BRICS-summit-virtually--43605127/?utm_medium=RSS&utm_content=20230421,none,,2023-04-21, , , , 
https://www.marketscreener.com/news/latest/Black-Sea-grain-deal-could-start-winding-down-next-week-ahead-of-expected-closure--43604616/?utm_medium=RSS&utm_content=20230421,Black Sea grain deal could start winding down next week ahead of 'expected' closure,"(marketscreener.com) A deal allowing thesafe Black Sea export of Ukraine grain could start winding downnext week after Russia said it will not approve any new vesselsunless their operators guarantee the transits will be done byMay 18 - ""the expected date of ... closure."" Russia has strongly signaled that it will not allow theUkraine Black Sea export...https://www.marketscreener.com/news/latest/Black-Sea-grain-deal-could-start-winding-down-next-week-ahead-of-expected-closure--43604616/?utm_medium=RSS&utm_content=20230421",none,,2023-04-21, , , , 
https://www.marketscreener.com/quote/commodity/SILVER-16221/news/Abrams-tanks-will-make-difference-in-Ukraine-war-but-no-silver-bullet-US-general-43604595/?utm_medium=RSS&utm_content=20230421,Abrams tanks will make difference in Ukraine war but no silver bullet: US general,"(marketscreener.com) The U.S. decision to provide Ukraine with 31 advanced M1A2 Abrams tanks will make a difference in the war but is no silver bullet, U.S. Army General Mark Milley, chairman of the Joint Chiefs of Staff, said on Friday.https://www.marketscreener.com/quote/commodity/SILVER-16221/news/Abrams-tanks-will-make-difference-in-Ukraine-war-but-no-silver-bullet-US-general-43604595/?utm_medium=RSS&utm_content=20230421",none,,2023-04-21, , , , 
https://www.marketscreener.com/news/latest/Putin-discusses-OPEC-deal-in-call-with-Saudi-Crown-Prince--43602006/?utm_medium=RSS&utm_content=20230421,Putin discusses OPEC+ deal in call with Saudi Crown Prince,"(marketscreener.com) Russian President Vladimir Putin discussed the OPEC+ deal to cap oil production with the Crown Prince of Saudi Arabia, Mohammed bin Salman, in a telephone call on Friday, the Kremlin said.https://www.marketscreener.com/news/latest/Putin-discusses-OPEC-deal-in-call-with-Saudi-Crown-Prince--43602006/?utm_medium=RSS&utm_content=20230421",none,,2023-04-21, , , , 
https://www.marketscreener.com/news/latest/Indian-business-delegation-to-visit-Russia-to-explore-agri-exports--43604143/?utm_medium=RSS&utm_content=20230421,Indian business delegation to visit Russia to explore agri exports,"(marketscreener.com) An Indian business delegation will visit Russia on April 24-27, the Indian exporters' body said on Friday, a fresh sign of expanding bilateral trade ties as Moscow increasingly turns east in response to Western sanctions imposed over the Ukraine war.https://www.marketscreener.com/news/latest/Indian-business-delegation-to-visit-Russia-to-explore-agri-exports--43604143/?utm_medium=RSS&utm_content=20230421",none,,2023-04-21, , , , 
https://www.marketscreener.com/quote/currency/US-DOLLAR-RUSSIAN-ROUBL-2370597/news/US-alerts-European-countries-to-Russian-sanctions-evasion-43604734/?utm_medium=RSS&utm_content=20230421,US alerts European countries to Russian sanctions evasion,"(marketscreener.com) A senior U.S. sanctionsofficial is alerting European countries to Russian efforts toacquire certain sanctioned goods, as Washington seeks to rootout sanctions evasion by Moscow. Under Secretary of the Treasury for Terrorism and FinancialIntelligence Brian Nelson is visiting Switzerland, Italy,Austria and Germany this week, where...https://www.marketscreener.com/quote/currency/US-DOLLAR-RUSSIAN-ROUBL-2370597/news/US-alerts-European-countries-to-Russian-sanctions-evasion-43604734/?utm_medium=RSS&utm_content=20230421",none,,2023-04-21, , , , 
https://www.marketscreener.com/quote/stock/HENKEL-AG-CO-KGAA-436185/news/Henkel-Expects-to-Book-Financial-Loss-on-Russian-Divestment-43604063/?utm_medium=RSS&utm_content=20230421,Henkel Expects to Book Financial Loss on Russian Divestment,"(marketscreener.com) By Pierre Bertrand Henkel AG &amp; Co. KGaA said Friday that it expects to book a financial loss on its agreement to sell its Russian business activities. The German chemical company said Thursday that it had agreed to divest its Russian activities to a consortium of local financial investors for around 600 million euros . ""We...https://www.marketscreener.com/quote/stock/HENKEL-AG-CO-KGAA-436185/news/Henkel-Expects-to-Book-Financial-Loss-on-Russian-Divestment-43604063/?utm_medium=RSS&utm_content=20230421",none,,2023-04-21, , , , 
https://www.marketscreener.com/quote/stock/PHOSAGRO-13491452/news/PhosAgro-Successfully-Places-Debut-Rouble-Denominated-Bonds-with-Twofold-Oversubscription-and-Lowe-43603703/?utm_medium=RSS&utm_content=20230421,PhosAgro : Successfully Places Debut Rouble-Denominated Bonds with Twofold Oversubscription and Lowest Differential to Federal Bond Yields among Russian Issuers,"(marketscreener.com) 89 bps. Settlements on the transaction took place today, 21 April 2023, on Moscow Exchange. The lead manager and placement agent for the bond issue was Gazprombank. Mikhail Rybnikov, CEO and Chairman of the Management Board of PhosAgro, said: &quot;We are pleased with the result, having obtained...https://www.marketscreener.com/quote/stock/PHOSAGRO-13491452/news/PhosAgro-Successfully-Places-Debut-Rouble-Denominated-Bonds-with-Twofold-Oversubscription-and-Lowe-43603703/?utm_medium=RSS&utm_content=20230421",none,,2023-04-21, , , , 
https://www.marketscreener.com/news/latest/Russia-downbeat-on-Black-Sea-grain-deal-as-Kyiv-tries-to-unblock-exports--43603576/?utm_medium=RSS&utm_content=20230421,Russia downbeat on Black Sea grain deal as Kyiv tries to unblock exports,"(marketscreener.com) Ukraine's prospects of unblocking grain shipments to eastern Europe improved on Friday as Romania opted against a unilateral ban on food imports, but there was no progress on extending a deal on Black Sea exports.https://www.marketscreener.com/news/latest/Russia-downbeat-on-Black-Sea-grain-deal-as-Kyiv-tries-to-unblock-exports--43603576/?utm_medium=RSS&utm_content=20230421",none,,2023-04-21, , , , 
https://www.marketscreener.com/quote/stock/YANDEX-N-V-8037501/news/Russia-s-Yandex-buys-Uber-s-stake-in-joint-venture-for-702-5-million-43603567/?utm_medium=RSS&utm_content=20230421,Russia's Yandex buys Uber's stake in joint venture for $702.5 million,(marketscreener.com) Russian tech giant Yandex said on Friday it had bought Uber's stake in their joint taxi venture for $702.5 million. https://www.marketscreener.com/quote/stock/YANDEX-N-V-8037501/news/Russia-s-Yandex-buys-Uber-s-stake-in-joint-venture-for-702-5-million-43603567/?utm_medium=RSS&utm_content=20230421,none,,2023-04-21, , , , 
https://www.marketscreener.com/quote/currency/US-DOLLAR-RUSSIAN-ROUBL-2370597/news/North-Sea-countries-to-pledge-massive-ramp-up-of-wind-energy-draft-43602308/?utm_medium=RSS&utm_content=20230421,North Sea countries to pledge massive ramp up of wind energy - draft,(marketscreener.com) Energy ministers from European countries surrounding the North Sea are set to pledge to quadruple offshore wind energy capacity by the end of the decade as they aim to turn the region into an engine of renewable power. https://www.marketscreener.com/quote/currency/US-DOLLAR-RUSSIAN-ROUBL-2370597/news/North-Sea-countries-to-pledge-massive-ramp-up-of-wind-energy-draft-43602308/?utm_medium=RSS&utm_content=20230421,none,,2023-04-21, , , , 
https://www.marketscreener.com/quote/currency/US-DOLLAR-RUSSIAN-ROUBL-2370597/news/Italy-s-Marcegaglia-buys-Russian-steelmaker-Severstal-s-Latvia-unit-43602013/?utm_medium=RSS&utm_content=20230421,Italy's Marcegaglia buys Russian steelmaker Severstal's Latvia unit,"(marketscreener.com) MILAN -Marcegaglia has acquired Russian steelmaker Severstal's unit in Latvia, the Italian steel firm said on Friday, after sanctions on Severstal's main shareholder made it impossible for the business to operate. https://www.marketscreener.com/quote/currency/US-DOLLAR-RUSSIAN-ROUBL-2370597/news/Italy-s-Marcegaglia-buys-Russian-steelmaker-Severstal-s-Latvia-unit-43602013/?utm_medium=RSS&utm_content=20230421",none,,2023-04-21, , , , 
https://www.marketscreener.com/quote/currency/US-DOLLAR-RUSSIAN-ROUBL-2370597/news/Mester-Says-Still-More-Work-Needed-in-Inflation-2-43602203/?utm_medium=RSS&utm_content=20230421,Mester Says Still More Work Needed in Inflation -2-,"(marketscreener.com) Basis Points An economic index measuring U.S. business cycles fell again in March, pointing to a coming downturn in economic activity. The Conference Board said Thursday its Leading Economic Index decreased 1.2% to 108.4 in March after declining by a revised 0.5% in February, the lowest level since November 2020 and its 12th consecutive monthly...https://www.marketscreener.com/quote/currency/US-DOLLAR-RUSSIAN-ROUBL-2370597/news/Mester-Says-Still-More-Work-Needed-in-Inflation-2-43602203/?utm_medium=RSS&utm_content=20230421",none,,2023-04-21, , , , 
https://www.marketscreener.com/quote/currency/US-DOLLAR-RUSSIAN-ROUBL-2370597/news/Ukraine-accuses-two-former-officials-over-army-food-contracts-43604879/?utm_medium=RSS&utm_content=20230421,Ukraine accuses two former officials over army food contracts,"(marketscreener.com) A Ukrainian former deputy defence minister and another ministry official have been served with ""notices of suspicion"" accusing them of wrongdoing over contracts for food purchases for the army, the state anti-corruption agency said on Friday. https://www.marketscreener.com/quote/currency/US-DOLLAR-RUSSIAN-ROUBL-2370597/news/Ukraine-accuses-two-former-officials-over-army-food-contracts-43604879/?utm_medium=RSS&utm_content=20230421",none,,2023-04-21, , , , 
